   2.1718354e+04   1.0000000e+04   1.0269630e+03   1.0932447e+04   1.9020118e+04
   1.7356984e+04   2.1924684e+03   1.0064634e+03   2.4584943e+04   1.0000000e+04
   1.7407758e+04   1.0000000e+04   1.0298595e+03   1.5777367e+04   1.3920626e+04
   5.0000000e+04   5.7085912e+03   1.0011093e+03   1.2278705e+04   2.0364548e+04
   5.0000000e+04   5.6944319e+03   1.0008008e+03   1.2300317e+04   2.0366275e+04
   3.3921571e+04   5.2616301e+03   1.0004283e+03   1.4067006e+04   1.8792470e+04
   3.4384477e+04   5.2856857e+03   1.0004738e+03   1.3978458e+04   1.8868067e+04
   3.9062786e+04   5.4993173e+03   1.0009685e+03   1.3227009e+04   1.9496278e+04
   1.7442340e+04   2.2875233e+03   1.0071238e+03   2.4341394e+04   1.0000000e+04
   2.2792512e+04   3.8852508e+03   9.9786488e+02   1.8514712e+04   1.5256879e+04
   2.5939121e+04   4.5398371e+03   9.9932402e+02   1.6525302e+04   1.6742001e+04
   2.4382462e+04   4.2643874e+03   9.9880248e+02   1.7381686e+04   1.6075761e+04
   1.7180446e+04   1.0000000e+04   1.0301995e+03   1.6339108e+04   1.3326731e+04
   1.7447610e+04   1.8738393e+03   9.9268246e+02   2.5000000e+04   1.2537417e+04
   1.7403851e+04   2.2433328e+03   1.0068086e+03   2.4452784e+04   1.0000000e+04
   2.0083207e+04   3.0301212e+03   9.9691210e+02   2.1124055e+04   1.3510366e+04
   1.7202260e+04   2.0425024e+03   1.0043682e+03   2.5000000e+04   1.0000000e+04
   2.8852064e+04   4.8953483e+03   9.9982091e+02   1.5357048e+04   1.7702618e+04
   1.8340206e+04   1.0000000e+04   1.0287999e+03   1.4041715e+04   1.5752996e+04
   2.1394182e+04   3.4503793e+03   9.9723670e+02   1.9796225e+04   1.4364004e+04
   5.0000000e+04   5.7796763e+03   1.0020723e+03   1.2190854e+04   2.0374092e+04
   5.0000000e+04   5.7107523e+03   1.0011445e+03   1.2275905e+04   2.0363639e+04
   5.0000000e+04   5.7080066e+03   1.0010935e+03   1.2279506e+04   2.0365208e+04
   2.2203109e+04   1.0000000e+04   1.0268167e+03   1.0668631e+04   1.9296067e+04
   2.2067393e+04   3.6750306e+03   9.9755481e+02   1.9137464e+04   1.4811901e+04
   3.0205235e+04   5.0170315e+03   1.0000278e+03   1.4941040e+04   1.8049521e+04
   1.9556194e+04   2.8399957e+03   9.9652672e+02   2.1735505e+04   1.3161379e+04
   3.0626705e+04   5.0507093e+03   1.0000853e+03   1.4823969e+04   1.8147846e+04
   3.8357130e+04   5.4470770e+03   1.0006507e+03   1.3355207e+04   1.9416624e+04
   2.3742356e+04   4.1276537e+03   9.9856608e+02   1.7798036e+04   1.5759005e+04
   2.1529142e+04   3.5028333e+03   9.9777916e+02   1.9648573e+04   1.4451740e+04
   3.9309463e+04   5.4623619e+03   1.0005378e+03   1.3258985e+04   1.9513554e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   1.7418404e+04   2.2597654e+03   1.0069243e+03   2.4410996e+04   1.0000000e+04
   2.7131409e+04   4.7027730e+03   9.9948773e+02   1.5995198e+04   1.7179340e+04
   2.5876460e+04   1.0000000e+04   1.0260901e+03   9.2839478e+03   2.0740189e+04
   5.0000000e+04   5.7095192e+03   1.0011345e+03   1.2277435e+04   2.0363501e+04
   4.2598289e+04   5.5715583e+03   1.0009253e+03   1.2863580e+04   1.9841602e+04
   5.0000000e+04   5.7393607e+03   1.0013541e+03   1.2240560e+04   2.0368328e+04
   5.0000000e+04   5.7093817e+03   1.0011308e+03   1.2277623e+04   2.0363656e+04
   1.7607115e+04   1.0000000e+03   1.0476902e+03   2.5000000e+04   2.5000000e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   5.0000000e+04   1.0000000e+04   1.0054386e+03   6.0155598e+03   2.5000000e+04
   1.8343499e+04   2.3343220e+03   9.9510441e+02   2.3393326e+04   1.2477353e+04
   3.8226793e+04   1.0000000e+04   1.0252848e+03   7.4792355e+03   2.2609303e+04
   1.7457444e+04   2.3055411e+03   1.0072557e+03   2.4296870e+04   1.0000000e+04
   5.0000000e+04   5.7095620e+03   1.0011357e+03   1.2277376e+04   2.0363453e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   1.7451827e+04   2.2987935e+03   1.0072061e+03   2.4313484e+04   1.0000000e+04
   5.0000000e+04   5.7442408e+03   1.0013895e+03   1.2234536e+04   2.0369167e+04
   3.8094249e+04   5.4409896e+03   1.0007202e+03   1.3386572e+04   1.9381908e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   5.0000000e+04   9.4268275e+03   1.0233953e+03   7.5296556e+03   2.2764567e+04
   3.0779961e+04   5.0625149e+03   1.0001055e+03   1.4782719e+04   1.8182560e+04
   2.9183528e+04   4.9274083e+03   9.9988005e+02   1.5248776e+04   1.7792076e+04
   1.9436316e+04   1.0000000e+04   1.0279762e+03   1.2679503e+04   1.7187337e+04
   3.1428564e+04   5.1092592e+03   1.0001632e+03   1.4616583e+04   1.8324830e+04
   2.3083677e+04   3.9689821e+03   9.9830365e+02   1.8275073e+04   1.5403385e+04
   4.6016239e+04   5.6559822e+03   1.0011253e+03   1.2545833e+04   2.0112201e+04
   3.0010477e+04   5.0008643e+03   1.0000010e+03   1.4996984e+04   1.8002557e+04
   1.6324792e+04   1.0000000e+04   1.0320100e+03   1.9481983e+04   1.0000000e+04
   2.4672183e+04   4.3163239e+03   9.9871720e+02   1.7214201e+04   1.6221396e+04
   3.5506801e+04   5.3384918e+03   1.0005495e+03   1.3779763e+04   1.9040549e+04
   2.2550121e+04   3.8190863e+03   9.9780112e+02   1.8712613e+04   1.5110160e+04
   5.0000000e+04   4.2147418e+03   9.2792602e+02   1.4384825e+04   2.5000000e+04
   2.4301957e+04   4.2459281e+03   9.9869211e+02   1.7434918e+04   1.6042279e+04
   2.7323802e+04   1.0000000e+04   1.0259143e+03   8.9228410e+03   2.1115483e+04
   4.1616619e+04   5.5467404e+03   1.0008805e+03   1.2964206e+04   1.9753345e+04
   1.9336197e+04   2.7921554e+03   9.9654194e+02   2.1932485e+04   1.3011914e+04
   3.0630063e+04   5.0508032e+03   1.0000807e+03   1.4823296e+04   1.8148855e+04
   4.2111251e+04   5.5594551e+03   1.0009041e+03   1.2912698e+04   1.9798467e+04
   4.1055179e+04   5.5318961e+03   1.0008582e+03   1.3024550e+04   1.9700060e+04
   1.7460849e+04   1.8620533e+03   9.9195383e+02   2.5000000e+04   1.2733920e+04
   2.3618804e+04   4.0996059e+03   9.9852818e+02   1.7883165e+04   1.5694058e+04
   5.0000000e+04   5.7093592e+03   1.0011302e+03   1.2277654e+04   2.0363681e+04
   3.7816610e+04   5.4354221e+03   1.0007382e+03   1.3419604e+04   1.9348787e+04
   5.0000000e+04   5.7015786e+03   1.0009182e+03   1.2288312e+04   2.0372521e+04
   3.2690431e+04   5.1921450e+03   1.0003168e+03   1.4321102e+04   1.8574591e+04
   1.9487451e+04   2.6177598e+03   9.9525709e+02   2.2235126e+04   1.3182494e+04
   1.7420005e+04   2.2615926e+03   1.0069373e+03   2.4406376e+04   1.0000000e+04
   1.6324792e+04   1.0000000e+04   1.0320100e+03   1.9481983e+04   1.0000000e+04
   1.7606044e+04   1.0000000e+03   1.0652042e+03   2.5000000e+04   1.0000000e+04
   5.0000000e+04   4.2147418e+03   9.2792602e+02   1.4384825e+04   2.5000000e+04
   1.7365589e+04   2.2015869e+03   1.0065237e+03   2.4560934e+04   1.0000000e+04
   5.0000000e+04   5.7220862e+03   1.0012279e+03   1.2261896e+04   2.0365450e+04
   1.7202260e+04   2.0425024e+03   1.0043682e+03   2.5000000e+04   1.0000000e+04
   1.8922486e+04   2.6196897e+03   9.9611847e+02   2.2486200e+04   1.2748057e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   5.0000000e+04   5.7114655e+03   1.0011497e+03   1.2275023e+04   2.0363751e+04
   3.4626086e+04   5.2972307e+03   1.0004809e+03   1.3934478e+04   1.8907053e+04
   2.1975096e+04   3.6497286e+03   9.9774911e+02   1.9216902e+04   1.4739023e+04
   3.4801927e+04   5.3061881e+03   1.0005071e+03   1.3902029e+04   1.8933963e+04
   2.6709059e+04   4.6467390e+03   9.9937070e+02   1.6175791e+04   1.7035092e+04
   2.3279224e+04   4.0140531e+03   9.9820906e+02   1.8134180e+04   1.5523390e+04
   2.3125028e+04   3.9808256e+03   9.9837885e+02   1.8241533e+04   1.5423079e+04
   3.0477269e+04   5.0390084e+03   1.0000662e+03   1.4864811e+04   1.8113422e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   1.7250930e+04   2.0873930e+03   1.0045523e+03   2.4871479e+04   1.0000000e+04
   2.3656619e+04   4.1105018e+03   9.9876108e+02   1.7853609e+04   1.5708638e+04
   4.5823767e+04   5.6402451e+03   1.0010291e+03   1.2576233e+04   2.0096756e+04
   2.5068123e+04   4.3929881e+03   9.9897990e+02   1.6982336e+04   1.6389638e+04
   4.5496124e+04   5.6337910e+03   1.0010150e+03   1.2603102e+04   2.0073239e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   4.4597530e+04   1.0000000e+04   1.0251349e+03   7.0789427e+03   2.3021429e+04
   2.5694116e+04   4.4969591e+03   9.9910180e+02   1.6653489e+04   1.6653998e+04
   1.7422739e+04   1.8955886e+03   9.9390212e+02   2.5000000e+04   1.2202309e+04
   4.8853373e+04   5.6907909e+03   1.0010671e+03   1.2354711e+04   2.0297937e+04
   2.2525508e+04   3.8124802e+03   9.9780841e+02   1.8732733e+04   1.5094063e+04
   3.7932359e+04   5.4339526e+03   1.0006733e+03   1.3410683e+04   1.9364137e+04
   5.0000000e+04   5.7094841e+03   1.0011336e+03   1.2277483e+04   2.0363541e+04
   5.0000000e+04   5.7088725e+03   1.0011170e+03   1.2278320e+04   2.0364230e+04
   5.0000000e+04   4.2147418e+03   9.2792602e+02   1.4384825e+04   2.5000000e+04
   2.2967206e+04   3.9342026e+03   9.9805235e+02   1.8372314e+04   1.5350414e+04
   3.3942559e+04   5.2625000e+03   1.0004233e+03   1.4063256e+04   1.8796290e+04
   1.8830471e+04   1.0000000e+04   1.0283902e+03   1.3367745e+04   1.6463145e+04
   4.3028823e+04   5.5792235e+03   1.0008747e+03   1.2825114e+04   1.9881438e+04
   1.6324792e+04   1.0000000e+04   1.0320100e+03   1.9481983e+04   1.0000000e+04
   1.7432326e+04   1.8872549e+03   9.9345248e+02   2.5000000e+04   1.2326775e+04
   2.0469079e+04   3.0823349e+03   9.9679664e+02   2.0864765e+04   1.3746643e+04
   2.4187642e+04   4.2266548e+03   9.9881820e+02   1.7500545e+04   1.5977058e+04
   5.0000000e+04   5.6691499e+03   1.0008306e+03   1.2344103e+04   2.0337643e+04
   2.4108184e+04   4.2099926e+03   9.9879695e+02   1.7551431e+04   1.5938061e+04
   2.3179084e+04   3.9950279e+03   9.9856877e+02   1.8199934e+04   1.5452154e+04
   5.0000000e+04   5.7063285e+03   1.0010478e+03   1.2281804e+04   2.0367108e+04
   5.0000000e+04   5.6897315e+03   1.0008685e+03   1.2308554e+04   2.0360530e+04
   5.0000000e+04   5.7073014e+03   1.0010743e+03   1.2280471e+04   2.0366005e+04
   3.0042254e+04   5.0035050e+03   1.0000048e+03   1.4987809e+04   1.8010318e+04
   5.0000000e+04   5.7031699e+03   1.0009617e+03   1.2286131e+04   2.0370702e+04
   2.3974635e+04   4.1754681e+03   9.9850918e+02   1.7647479e+04   1.5885931e+04
   2.2633237e+04   3.8490447e+03   9.9833073e+02   1.8633072e+04   1.5140077e+04
   5.0000000e+04   5.5884738e+03   1.0004480e+03   1.2470152e+04   2.0273687e+04
   1.7430218e+04   2.2733485e+03   1.0070213e+03   2.4376783e+04   1.0000000e+04
   3.2172127e+04   5.1585243e+03   1.0002251e+03   1.4439420e+04   1.8477080e+04
   2.3949106e+04   4.1760091e+03   9.9881827e+02   1.7655176e+04   1.5858568e+04
   3.6942427e+04   5.4052901e+03   1.0007059e+03   1.3542844e+04   1.9238834e+04
   5.0000000e+04   4.2147418e+03   9.2792602e+02   1.4384825e+04   2.5000000e+04
   5.0000000e+04   5.7058247e+03   1.0010341e+03   1.2282494e+04   2.0367680e+04
   3.7021546e+04   5.4016828e+03   1.0006590e+03   1.3539323e+04   1.9248543e+04
   2.8549695e+04   4.8648127e+03   9.9976551e+02   1.5459601e+04   1.7618064e+04
   2.8634141e+04   4.8740781e+03   9.9980035e+02   1.5429708e+04   1.7641003e+04
   4.6645138e+04   5.6553980e+03   1.0010520e+03   1.2511702e+04   2.0154248e+04
   2.3731603e+04   1.0000000e+04   1.0264484e+03   9.9846558e+03   2.0010342e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   2.3307354e+04   4.0258225e+03   9.9842590e+02   1.8105940e+04   1.5525715e+04
   4.5003437e+04   5.6204750e+03   1.0009017e+03   1.2649113e+04   2.0040873e+04
   2.0994847e+04   3.2999509e+03   9.9733590e+02   2.0233337e+04   1.4095621e+04
   4.3036400e+04   5.5852461e+03   1.0009664e+03   1.2816804e+04   1.9879762e+04
   5.0000000e+04   5.7073505e+03   1.0010756e+03   1.2280404e+04   2.0365950e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   2.9464536e+04   4.9532553e+03   9.9992150e+02   1.5160553e+04   1.7865762e+04
   2.3885569e+04   4.1618074e+03   9.9870646e+02   1.7697813e+04   1.5826998e+04
   3.9169383e+04   9.7302881e+03   1.0245356e+03   7.7414629e+03   2.2432056e+04
   5.0000000e+04   5.6833133e+03   1.0008608e+03   1.2319623e+04   2.0353477e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   2.9069045e+04   1.0000000e+04   1.0257485e+03   8.5688646e+03   2.1482774e+04
   2.1940848e+04   3.6389219e+03   9.9785476e+02   1.9248907e+04   1.4716588e+04
   2.0915589e+04   1.0000000e+04   1.0272480e+03   1.1436392e+04   1.8492360e+04
   1.7445115e+04   2.2908034e+03   1.0071477e+03   2.4333251e+04   1.0000000e+04
   2.1793762e+04   1.0000000e+04   1.0269391e+03   1.0889604e+04   1.9064947e+04
   3.2340004e+04   5.1716889e+03   1.0002947e+03   1.4397692e+04   1.8507744e+04
   5.0000000e+04   5.7094805e+03   1.0011335e+03   1.2277488e+04   2.0363545e+04
   5.0000000e+04   5.6402668e+03   1.0007509e+03   1.2393895e+04   2.0306739e+04
   5.0000000e+04   5.6919980e+03   1.0008812e+03   1.2304664e+04   2.0362942e+04
   2.0138250e+04   2.9318760e+03   9.9636285e+02   2.1301892e+04   1.3535673e+04
   5.0000000e+04   5.7057947e+03   1.0010333e+03   1.2282535e+04   2.0367714e+04
   5.0000000e+04   5.7063724e+03   1.0010490e+03   1.2281744e+04   2.0367059e+04
   2.8644140e+04   4.8757255e+03   9.9982203e+02   1.5425386e+04   1.7642823e+04
   3.7887770e+04   1.0000000e+04   1.0252953e+03   7.5059747e+03   2.2581738e+04
   5.0000000e+04   5.5850075e+03   1.0004227e+03   1.2475096e+04   2.0272752e+04
   1.7452548e+04   2.2996558e+03   1.0072124e+03   2.4311357e+04   1.0000000e+04
   2.0701696e+04   3.3082180e+03   9.9758798e+02   2.0326918e+04   1.3946224e+04
   2.0606768e+04   1.0000000e+04   1.0273750e+03   1.1657208e+04   1.8260862e+04
   3.9321002e+04   5.4819705e+03   1.0007879e+03   1.3226258e+04   1.9521829e+04
   1.7449724e+04   2.2962816e+03   1.0071877e+03   2.4319687e+04   1.0000000e+04
   2.0977129e+04   3.2929317e+03   9.9731967e+02   2.0253638e+04   1.4083768e+04
   2.4727038e+04   4.3279159e+03   9.9877949e+02   1.7180247e+04   1.6243742e+04
   3.6501246e+04   5.3859890e+03   1.0006643e+03   1.3612307e+04   1.9180161e+04
   1.7440400e+04   1.8801904e+03   9.9305443e+02   2.5000000e+04   1.2436052e+04
   2.0195762e+04   2.9585238e+03   9.9644338e+02   2.1224107e+04   1.3571373e+04
   3.2242055e+04   5.1637312e+03   1.0002542e+03   1.4422315e+04   1.8489749e+04
   2.8022175e+04   4.8094684e+03   9.9970104e+02   1.5646179e+04   1.7461560e+04
   3.6495525e+04   5.3808224e+03   1.0006240e+03   1.3619335e+04   1.9179100e+04
   5.0000000e+04   5.7094171e+03   1.0011317e+03   1.2277574e+04   2.0363616e+04
   3.3645580e+04   5.2466634e+03   1.0003988e+03   1.4121696e+04   1.8745974e+04
   1.9836831e+04   3.0416703e+03   9.9721195e+02   2.1204441e+04   1.3358861e+04
   1.9940104e+04   1.0000000e+04   1.0276908e+03   1.2198272e+04   1.7693031e+04
   1.7202260e+04   2.0425024e+03   1.0043682e+03   2.5000000e+04   1.0000000e+04
   2.8856306e+04   1.0000000e+04   1.0257665e+03   8.6081028e+03   2.1442090e+04
   2.8714129e+04   4.8815515e+03   9.9979504e+02   1.5403405e+04   1.7664442e+04
   3.3679153e+04   5.2489141e+03   1.0004142e+03   1.4114396e+04   1.8751152e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   2.2937158e+04   3.9239849e+03   9.9793543e+02   1.8399479e+04   1.5340030e+04
   1.7534437e+04   2.4045203e+03   1.0080077e+03   2.4061172e+04   1.0000000e+04
   5.0000000e+04   5.7170974e+03   1.0011913e+03   1.2268061e+04   2.0364645e+04
   5.0000000e+04   5.7080065e+03   1.0010935e+03   1.2279506e+04   2.0365208e+04
   2.1206834e+04   1.0000000e+04   1.0271377e+03   1.1242724e+04   1.8695275e+04
   5.0000000e+04   5.7030395e+03   1.0009582e+03   1.2286310e+04   2.0370851e+04
   3.0734790e+04   5.0610024e+03   1.0001162e+03   1.4792389e+04   1.8172303e+04
   2.9839915e+04   4.9860822e+03   9.9997431e+02   1.5047338e+04   1.7960700e+04
   2.9246241e+04   4.9333780e+03   9.9989303e+02   1.5228669e+04   1.7808538e+04
   2.7047865e+04   1.0000000e+04   1.0259448e+03   8.9863137e+03   2.1049560e+04
   5.0000000e+04   5.6974394e+03   1.0008521e+03   1.2295220e+04   2.0369207e+04
   2.8022978e+04   4.8092848e+03   9.9969244e+02   1.5646278e+04   1.7462250e+04
   1.8390778e+04   1.0000000e+04   1.0287539e+03   1.3966267e+04   1.5832538e+04
   1.6324792e+04   1.0000000e+04   1.0320100e+03   1.9481983e+04   1.0000000e+04
   3.6954927e+04   5.3971391e+03   1.0005991e+03   1.3552004e+04   1.9242357e+04
   1.7895345e+04   1.6476773e+03   9.4362960e+02   2.5000000e+04   2.5000000e+04
   2.4291152e+04   4.2477872e+03   9.9884469e+02   1.7435554e+04   1.6027748e+04
   5.0000000e+04   1.0000000e+04   1.0250525e+03   6.8434098e+03   2.3263447e+04
   2.4377593e+04   1.0000000e+04   1.0263249e+03   9.7476604e+03   2.0257420e+04
